"year","county","make","model","fuel_type","sales"
2023,"Orange","Chrysler","Pacifica Hybrid","PHEV",78
2023,"Orange","Chrysler","Pacifica Plug-In Hybrid","PHEV",148
2023,"Orange","Dodge","Hornet","PHEV",5
2023,"Orange","Ferrari","296 GTB","PHEV",14
2023,"Orange","Ferrari","296 GTS","PHEV",3
2023,"Orange","Ferrari","SF90 Spider","PHEV",6
2023,"Orange","Ferrari","SF90 Stradale","PHEV",13
2023,"Orange","Fisker","Ocean","Electric",137
2023,"Orange","Ford","E-Transit","Electric",48
2023,"Orange","Ford","Escape Plug-In Hybrid","PHEV",80
2023,"Orange","Ford","F-150 Lightning","Electric",380
2023,"Orange","Ford","Mustang Mach-E","Electric",950
2023,"Orange","GMC","HUMMER EV","Electric",14
2023,"Orange","Genesis","Electrified G80","Electric",20
2023,"Orange","Genesis","Electrified GV70","Electric",114
2023,"Orange","Genesis","GV60","Electric",165
2023,"Orange","Hyundai","IONIQ 5","Electric",1183
2023,"Orange","Hyundai","IONIQ 6","Electric",645
2023,"Orange","Hyundai","KONA Electric","Electric",318
2023,"Orange","Hyundai","NEXO","Hydrogen",41
2023,"Orange","Hyundai","SANTA FE Plug-In Hybrid","PHEV",200
2023,"Orange","Hyundai","TUCSON Plug-in Hybrid","PHEV",313
2023,"Orange","Jaguar","I-PACE","Electric",4
2023,"Orange","Jeep","Grand Cherokee","PHEV",382
2023,"Orange","Jeep","Wrangler","PHEV",785
2023,"Orange","Jeep","Wrangler Unlimited","PHEV",28
2023,"Orange","Karma","GS-6","PHEV",3
2023,"Orange","Kia","EV6","Electric",371
2023,"Orange","Kia","EV9","Electric",19
2023,"Orange","Kia","Niro EV","Electric",235
2023,"Orange","Kia","Niro Plug-In Hybrid","PHEV",138
2023,"Orange","Kia","Sorento Plug-In Hybrid","PHEV",98
2023,"Orange","Kia","Sportage Plug-In Hybrid","PHEV",218
2023,"Orange","Land Rover","Range Rover","PHEV",7
2023,"Orange","Land Rover","Range Rover Sport","PHEV",5
2023,"Orange","Lexus","NX 450h+","PHEV",299
2023,"Orange","Lexus","RX 450h+","PHEV",34
2023,"Orange","Lexus","RZ 450e","Electric",247
2023,"Orange","Lincoln","Aviator","PHEV",25
2023,"Orange","Lincoln","Corsair","PHEV",24
2023,"Orange","Lucid","Air","Electric",66
2023,"Orange","MINI","Countryman Plug-in Hybrid","PHEV",16
2023,"Orange","MINI","Hardtop 2 Door","Electric",87
2023,"Orange","Mazda","CX-90 PHEV","PHEV",281
2023,"Orange","Mazda","MX-30 EV","Electric",38
2023,"Orange","McLaren","Artura","PHEV",13
2023,"Orange","Mercedes-Benz","EQB","Electric",605
2023,"Orange","Mercedes-Benz","EQE","Electric",906
2023,"Orange","Mercedes-Benz","EQS","Electric",1158
2023,"Orange","Mercedes-Benz","GLE","PHEV",57
2023,"Orange","Mercedes-Benz","S-Class","PHEV",27
2023,"Orange","Mitsubishi","Outlander PHEV","PHEV",40
2023,"Orange","Nissan","Ariya","Electric",396
2023,"Orange","Nissan","LEAF","Electric",209
2023,"Orange","Polestar","2","Electric",76
2023,"Orange","Porsche","Cayenne","PHEV",28
2023,"Orange","Porsche","Panamera","PHEV",25
2023,"Orange","Porsche","Taycan","Electric",333
2023,"Orange","Rivian","EDV 500","Electric",1
2023,"Orange","Rivian","EDV 700","Electric",114
2023,"Orange","Rivian","R1S","Electric",1140
2023,"Orange","Rivian","R1T","Electric",384
2023,"Orange","Rolls-Royce","Spectre","Electric",2
2023,"Orange","Subaru","Crosstrek","PHEV",30
2023,"Orange","Tesla","Model 3","Electric",10252
2023,"Orange","Tesla","Model S","Electric",649
2023,"Orange","Tesla","Model X","Electric",1765
2023,"Orange","Tesla","Model Y","Electric",18262
2023,"Orange","Toyota","Mirai","Hydrogen",519
2023,"Orange","Toyota","Prius Prime","PHEV",347
2023,"Orange","Toyota","RAV4 Prime","PHEV",849
2023,"Orange","Toyota/Subaru","bZ4X/Solterra","Electric",464
2023,"Orange","VinFast","VF8","Electric",41
2023,"Orange","Volkswagen","ID.4","Electric",1340
2023,"Orange","Volvo","C40 Recharge","Electric",134
2023,"Orange","Volvo","S60 Recharge","PHEV",27
2023,"Orange","Volvo","S90 Recharge","PHEV",3
2023,"Orange","Volvo","V60 Recharge","PHEV",14
2023,"Orange","Volvo","XC40 Recharge","Electric",115
2023,"Orange","Volvo","XC60 Recharge","PHEV",118
2023,"Orange","Volvo","XC90 Recharge","PHEV",257
2023,"Out Of State","Alfa Romeo","Tonale","PHEV",3
2023,"Out Of State","Audi","Q4 e-tron","Electric",4
2023,"Out Of State","Audi","Q4 e-tron Sportback","Electric",1
2023,"Out Of State","Audi","Q5","PHEV",7
2023,"Out Of State","Audi","Q8 e-tron","Electric",6
2023,"Out Of State","Audi","Q8 e-tron Sportback","Electric",2
2023,"Out Of State","Audi","RS e-tron GT","Electric",1
2023,"Out Of State","Audi","e-tron","Electric",2
2023,"Out Of State","Audi","e-tron GT","Electric",1
2023,"Out Of State","Audi","e-tron S Sportback","Electric",1
2023,"Out Of State","Audi","e-tron Sportback","Electric",5
2023,"Out Of State","BMW","3 Series","PHEV",45
2023,"Out Of State","BMW","5 Series","PHEV",38
2023,"Out Of State","BMW","X5","PHEV",35
2023,"Out Of State","BMW","XM","PHEV",3
2023,"Out Of State","BMW","i4","Electric",136
2023,"Out Of State","BMW","i7","Electric",2
2023,"Out Of State","BMW","iX","Electric",29
2023,"Out Of State","BrightDrop","Zevo 600","Electric",388
2023,"Out Of State","Cadillac","LYRIQ","Electric",4
2023,"Out Of State","Chevrolet","Bolt EUV","Electric",138
2023,"Out Of State","Chevrolet","Bolt EV","Electric",224
2023,"Out Of State","Chevrolet","Silverado EV","Electric",2
2023,"Out Of State","Chrysler","Pacifica Hybrid","PHEV",6
2023,"Out Of State","Chrysler","Pacifica Plug-In Hybrid","PHEV",2107
2023,"Out Of State","Ferrari","296 GTB","PHEV",1
2023,"Out Of State","Ferrari","SF90 Spider","PHEV",2
2023,"Out Of State","Ferrari","SF90 Stradale","PHEV",4
2023,"Out Of State","Fisker","Ocean","Electric",1
2023,"Out Of State","Ford","E-Transit","Electric",318
2023,"Out Of State","Ford","Escape Plug-In Hybrid","PHEV",115
2023,"Out Of State","Ford","F-150 Lightning","Electric",195
2023,"Out Of State","Ford","Mustang Mach-E","Electric",178
2023,"Out Of State","GMC","HUMMER EV","Electric",2
2023,"Out Of State","Genesis","Electrified GV70","Electric",2
2023,"Out Of State","Genesis","GV60","Electric",3
2023,"Out Of State","Hyundai","IONIQ 5","Electric",20
2023,"Out Of State","Hyundai","IONIQ 6","Electric",7
2023,"Out Of State","Hyundai","KONA Electric","Electric",141
2023,"Out Of State","Hyundai","NEXO","Hydrogen",12
2023,"Out Of State","Hyundai","SANTA FE Plug-In Hybrid","PHEV",93
2023,"Out Of State","Hyundai","TUCSON Plug-in Hybrid","PHEV",83
2023,"Out Of State","Jeep","Grand Cherokee","PHEV",759
2023,"Out Of State","Jeep","Wrangler","PHEV",847
2023,"Out Of State","Kia","EV6","Electric",13
2023,"Out Of State","Kia","Niro EV","Electric",167
2023,"Out Of State","Kia","Niro Plug-In Hybrid","PHEV",2
2023,"Out Of State","Kia","Sorento Plug-In Hybrid","PHEV",4
2023,"Out Of State","Kia","Sportage Plug-In Hybrid","PHEV",6
2023,"Out Of State","Land Rover","Range Rover","PHEV",1
2023,"Out Of State","Lexus","NX 450h+","PHEV",21
2023,"Out Of State","Lexus","RX 450h+","PHEV",1
2023,"Out Of State","Lexus","RZ 450e","Electric",14
2023,"Out Of State","Lincoln","Aviator","PHEV",3
2023,"Out Of State","Lincoln","Corsair","PHEV",2
2023,"Out Of State","Lucid","Air","Electric",17
2023,"Out Of State","Mazda","CX-90 PHEV","PHEV",3
2023,"Out Of State","Mercedes-Benz","EQB","Electric",7
2023,"Out Of State","Mercedes-Benz","EQE","Electric",31
2023,"Out Of State","Mercedes-Benz","EQS","Electric",34
2023,"Out Of State","Mercedes-Benz","GLE","PHEV",1
2023,"Out Of State","Mercedes-Benz","S-Class","PHEV",1
2023,"Out Of State","Mitsubishi","Outlander PHEV","PHEV",7
2023,"Out Of State","Nissan","Ariya","Electric",14
2023,"Out Of State","Nissan","LEAF","Electric",101
2023,"Out Of State","Polestar","2","Electric",5
2023,"Out Of State","Porsche","Cayenne","PHEV",3
2023,"Out Of State","Porsche","Taycan","Electric",6
2023,"Out Of State","Rivian","EDV 500","Electric",1
2023,"Out Of State","Rivian","EDV 700","Electric",4
2023,"Out Of State","Rivian","R1S","Electric",49
2023,"Out Of State","Rivian","R1T","Electric",36
2023,"Out Of State","Subaru","Crosstrek","PHEV",9
2023,"Out Of State","Tesla","Model 3","Electric",978
2023,"Out Of State","Tesla","Model S","Electric",3
2023,"Out Of State","Tesla","Model X","Electric",30
2023,"Out Of State","Tesla","Model Y","Electric",274
2023,"Out Of State","Toyota","Mirai","Hydrogen",2
2023,"Out Of State","Toyota","Prius Prime","PHEV",39
2023,"Out Of State","Toyota","RAV4 Prime","PHEV",87
2023,"Out Of State","Toyota/Subaru","bZ4X/Solterra","Electric",40
2023,"Out Of State","VinFast","VF8","Electric",1
2023,"Out Of State","Volkswagen","ID.4","Electric",41
2023,"Out Of State","Volvo","C40 Recharge","Electric",76
2023,"Out Of State","Volvo","S60 Recharge","PHEV",25
2023,"Out Of State","Volvo","V60 Recharge","PHEV",1
2023,"Out Of State","Volvo","XC40 Recharge","Electric",98
2023,"Out Of State","Volvo","XC60 Recharge","PHEV",20
2023,"Out Of State","Volvo","XC90 Recharge","PHEV",19
2023,"Placer","Audi","Q4 e-tron","Electric",33
2023,"Placer","Audi","Q4 e-tron Sportback","Electric",3
2023,"Placer","Audi","Q5","PHEV",19
2023,"Placer","Audi","Q8 e-tron","Electric",27
2023,"Placer","Audi","Q8 e-tron Sportback","Electric",7
2023,"Placer","Audi","RS e-tron GT","Electric",4
2023,"Placer","Audi","e-tron","Electric",18
2023,"Placer","Audi","e-tron GT","Electric",4
2023,"Placer","Audi","e-tron S","Electric",1
2023,"Placer","Audi","e-tron Sportback","Electric",4
2023,"Placer","BMW","3 Series","PHEV",8
2023,"Placer","BMW","5 Series","PHEV",16
2023,"Placer","BMW","X5","PHEV",54
2023,"Placer","BMW","XM","PHEV",2
2023,"Placer","BMW","i4","Electric",75
2023,"Placer","BMW","i7","Electric",2
2023,"Placer","BMW","iX","Electric",33
2023,"Placer","Cadillac","LYRIQ","Electric",18
2023,"Placer","Chevrolet","Bolt EUV","Electric",91
2023,"Placer","Chevrolet","Bolt EV","Electric",62
2023,"Placer","Chrysler","Pacifica Hybrid","PHEV",8
2023,"Placer","Chrysler","Pacifica Plug-In Hybrid","PHEV",14
2023,"Placer","Dodge","Hornet","PHEV",1
2023,"Placer","Ferrari","SF90 Spider","PHEV",1
2023,"Placer","Ferrari","SF90 Stradale","PHEV",2
2023,"Placer","Fisker","Ocean","Electric",19
2023,"Placer","Ford","E-Transit","Electric",8
2023,"Placer","Ford","Escape Plug-In Hybrid","PHEV",8
2023,"Placer","Ford","F-150 Lightning","Electric",78
2023,"Placer","Ford","Mustang Mach-E","Electric",82
2023,"Placer","GMC","HUMMER EV","Electric",2
2023,"Placer","Genesis","Electrified GV70","Electric",1
2023,"Placer","Genesis","GV60","Electric",3
2023,"Placer","Hyundai","IONIQ 5","Electric",64
2023,"Placer","Hyundai","IONIQ 6","Electric",17
2023,"Placer","Hyundai","KONA Electric","Electric",14
2023,"Placer","Hyundai","NEXO","Hydrogen",1
2023,"Placer","Hyundai","SANTA FE Plug-In Hybrid","PHEV",38
2023,"Placer","Hyundai","TUCSON Plug-in Hybrid","PHEV",29
2023,"Placer","Jeep","Grand Cherokee","PHEV",49
2023,"Placer","Jeep","Wrangler","PHEV",70
2023,"Placer","Jeep","Wrangler Unlimited","PHEV",1
2023,"Placer","Kia","EV6","Electric",41
2023,"Placer","Kia","EV9","Electric",3
2023,"Placer","Kia","Niro EV","Electric",23
2023,"Placer","Kia","Niro Plug-In Hybrid","PHEV",8
2023,"Placer","Kia","Sorento Plug-In Hybrid","PHEV",21
2023,"Placer","Kia","Sportage Plug-In Hybrid","PHEV",27
2023,"Placer","Land Rover","Range Rover","PHEV",1
2023,"Placer","Land Rover","Range Rover Sport","PHEV",2
2023,"Placer","Lexus","NX 450h+","PHEV",24
2023,"Placer","Lexus","RX 450h+","PHEV",1
2023,"Placer","Lexus","RZ 450e","Electric",20
2023,"Placer","Lincoln","Aviator","PHEV",3
2023,"Placer","Lincoln","Corsair","PHEV",5
2023,"Placer","Lucid","Air","Electric",15
2023,"Placer","MINI","Countryman Plug-in Hybrid","PHEV",1
2023,"Placer","MINI","Hardtop 2 Door","Electric",6
2023,"Placer","Mazda","CX-90 PHEV","PHEV",35
2023,"Placer","Mazda","MX-30 EV","Electric",1
2023,"Placer","Mercedes-Benz","EQB","Electric",33
2023,"Placer","Mercedes-Benz","EQE","Electric",39
2023,"Placer","Mercedes-Benz","EQS","Electric",46
2023,"Placer","Mercedes-Benz","GLE","PHEV",5
2023,"Placer","Mercedes-Benz","S-Class","PHEV",1
2023,"Placer","Mitsubishi","Outlander PHEV","PHEV",3
2023,"Placer","Nissan","Ariya","Electric",22
2023,"Placer","Nissan","LEAF","Electric",13
2023,"Placer","Polestar","2","Electric",3
2023,"Placer","Porsche","Cayenne","PHEV",1
2023,"Placer","Porsche","Taycan","Electric",17
2023,"Placer","Rivian","R1S","Electric",115
2023,"Placer","Rivian","R1T","Electric",55
2023,"Placer","Subaru","Crosstrek","PHEV",6
2023,"Placer","Tesla","Model 3","Electric",786
2023,"Placer","Tesla","Model S","Electric",53
2023,"Placer","Tesla","Model X","Electric",80
2023,"Placer","Tesla","Model Y","Electric",1634
2023,"Placer","Toyota","Mirai","Hydrogen",15
2023,"Placer","Toyota","Prius Prime","PHEV",40
2023,"Placer","Toyota","RAV4 Prime","PHEV",81
2023,"Placer","Toyota/Subaru","bZ4X/Solterra","Electric",78
2023,"Placer","VinFast","VF8","Electric",4
2023,"Placer","Volkswagen","ID.4","Electric",97
2023,"Placer","Volvo","C40 Recharge","Electric",6
2023,"Placer","Volvo","S60 Recharge","PHEV",1
2023,"Placer","Volvo","XC40 Recharge","Electric",10
2023,"Placer","Volvo","XC60 Recharge","PHEV",10
2023,"Placer","Volvo","XC90 Recharge","PHEV",22
2023,"Plumas","Audi","Q4 e-tron","Electric",1
2023,"Plumas","BMW","X5","PHEV",1
2023,"Plumas","BMW","i4","Electric",1
2023,"Plumas","Chevrolet","Bolt EUV","Electric",1
2023,"Plumas","Ford","F-150 Lightning","Electric",2
2023,"Plumas","Ford","Mustang Mach-E","Electric",1
2023,"Plumas","Hyundai","TUCSON Plug-in Hybrid","PHEV",1
2023,"Plumas","Jeep","Wrangler","PHEV",1
2023,"Plumas","Kia","Niro Plug-In Hybrid","PHEV",1
2023,"Plumas","Tesla","Model 3","Electric",5
2023,"Plumas","Tesla","Model S","Electric",1
2023,"Plumas","Tesla","Model Y","Electric",9
2023,"Plumas","Toyota","RAV4 Prime","PHEV",1
2023,"Plumas","Toyota/Subaru","bZ4X/Solterra","Electric",1
2023,"Plumas","Volkswagen","ID.4","Electric",2
2023,"Plumas","Volvo","C40 Recharge","Electric",1
2023,"Plumas","Volvo","XC40 Recharge","Electric",1
2023,"Plumas","Volvo","XC60 Recharge","PHEV",2
2023,"Riverside","Alfa Romeo","Tonale","PHEV",7
2023,"Riverside","Audi","Q4 e-tron","Electric",117
2023,"Riverside","Audi","Q4 e-tron Sportback","Electric",34
2023,"Riverside","Audi","Q5","PHEV",20
2023,"Riverside","Audi","Q8 e-tron","Electric",68
2023,"Riverside","Audi","Q8 e-tron Sportback","Electric",21
2023,"Riverside","Audi","RS e-tron GT","Electric",3
2023,"Riverside","Audi","e-tron","Electric",27
2023,"Riverside","Audi","e-tron GT","Electric",33
2023,"Riverside","Audi","e-tron S","Electric",3
2023,"Riverside","Audi","e-tron S Sportback","Electric",5
2023,"Riverside","Audi","e-tron Sportback","Electric",14
2023,"Riverside","BMW","3 Series","PHEV",69
2023,"Riverside","BMW","5 Series","PHEV",63
2023,"Riverside","BMW","7 Series","PHEV",4
2023,"Riverside","BMW","X5","PHEV",135
2023,"Riverside","BMW","XM","PHEV",24
2023,"Riverside","BMW","i4","Electric",411
2023,"Riverside","BMW","i5","Electric",17
2023,"Riverside","BMW","i7","Electric",42
2023,"Riverside","BMW","iX","Electric",221
2023,"Riverside","Bentley","Bentayga","PHEV",1
2023,"Riverside","Bentley","Flying Spur","PHEV",5
2023,"Riverside","Cadillac","LYRIQ","Electric",158
2023,"Riverside","Chevrolet","Blazer EV","Electric",3
2023,"Riverside","Chevrolet","Bolt EUV","Electric",479
2023,"Riverside","Chevrolet","Bolt EV","Electric",129
2023,"Riverside","Chrysler","Pacifica Hybrid","PHEV",28
2023,"Riverside","Chrysler","Pacifica Plug-In Hybrid","PHEV",92
2023,"Riverside","Dodge","Hornet","PHEV",7
2023,"Riverside","Ferrari","296 GTB","PHEV",2
2023,"Riverside","Ferrari","SF90 Stradale","PHEV",1
2023,"Riverside","Fisker","Ocean","Electric",46
2023,"Riverside","Ford","E-Transit","Electric",20
2023,"Riverside","Ford","Escape Plug-In Hybrid","PHEV",31
2023,"Riverside","Ford","F-150 Lightning","Electric",208
2023,"Riverside","Ford","Mustang Mach-E","Electric",556
2023,"Riverside","GMC","HUMMER EV","Electric",2
2023,"Riverside","Genesis","Electrified G80","Electric",4
2023,"Riverside","Genesis","Electrified GV70","Electric",24
2023,"Riverside","Genesis","GV60","Electric",63
2023,"Riverside","Hyundai","IONIQ 5","Electric",397
2023,"Riverside","Hyundai","IONIQ 6","Electric",345
2023,"Riverside","Hyundai","KONA Electric","Electric",120
2023,"Riverside","Hyundai","NEXO","Hydrogen",3
2023,"Riverside","Hyundai","SANTA FE Plug-In Hybrid","PHEV",77
2023,"Riverside","Hyundai","TUCSON Plug-in Hybrid","PHEV",91
2023,"Riverside","Jaguar","I-PACE","Electric",3
2023,"Riverside","Jeep","Grand Cherokee","PHEV",225
2023,"Riverside","Jeep","Wrangler","PHEV",740
2023,"Riverside","Jeep","Wrangler Unlimited","PHEV",25
2023,"Riverside","Kia","EV6","Electric",206
2023,"Riverside","Kia","EV9","Electric",4
2023,"Riverside","Kia","Niro EV","Electric",92
2023,"Riverside","Kia","Niro Plug-In Hybrid","PHEV",86
2023,"Riverside","Kia","Sorento Plug-In Hybrid","PHEV",61
2023,"Riverside","Kia","Sportage Plug-In Hybrid","PHEV",123
2023,"Riverside","Land Rover","Range Rover","PHEV",1
2023,"Riverside","Land Rover","Range Rover Sport","PHEV",1
2023,"Riverside","Lexus","NX 450h+","PHEV",118
2023,"Riverside","Lexus","RX 450h+","PHEV",8
2023,"Riverside","Lexus","RZ 450e","Electric",126
2023,"Riverside","Lincoln","Aviator","PHEV",11
2023,"Riverside","Lincoln","Corsair","PHEV",12
2023,"Riverside","Lucid","Air","Electric",11
2023,"Riverside","MINI","Hardtop 2 Door","Electric",26
2023,"Riverside","Mazda","CX-90 PHEV","PHEV",109
2023,"Riverside","Mazda","MX-30 EV","Electric",3
2023,"Riverside","McLaren","Artura","PHEV",4
2023,"Riverside","Mercedes-Benz","EQB","Electric",186
2023,"Riverside","Mercedes-Benz","EQE","Electric",246
2023,"Riverside","Mercedes-Benz","EQS","Electric",240
2023,"Riverside","Mercedes-Benz","GLE","PHEV",20
2023,"Riverside","Mercedes-Benz","S-Class","PHEV",4
2023,"Riverside","Mitsubishi","Outlander PHEV","PHEV",24
2023,"Riverside","Nissan","Ariya","Electric",134
2023,"Riverside","Nissan","LEAF","Electric",56
2023,"Riverside","Polestar","2","Electric",21
2023,"Riverside","Porsche","Cayenne","PHEV",9
2023,"Riverside","Porsche","Panamera","PHEV",8
2023,"Riverside","Porsche","Taycan","Electric",79
2023,"Riverside","Rivian","EDV 700","Electric",50
2023,"Riverside","Rivian","R1S","Electric",188
2023,"Riverside","Rivian","R1T","Electric",64
2023,"Riverside","Rolls-Royce","Spectre","Electric",1
2023,"Riverside","Subaru","Crosstrek","PHEV",6
2023,"Riverside","Tesla","Model 3","Electric",4101
2023,"Riverside","Tesla","Model S","Electric",196
2023,"Riverside","Tesla","Model X","Electric",345
2023,"Riverside","Tesla","Model Y","Electric",5826
2023,"Riverside","Toyota","Mirai","Hydrogen",140
2023,"Riverside","Toyota","Prius Prime","PHEV",215
2023,"Riverside","Toyota","RAV4 Prime","PHEV",382
2023,"Riverside","Toyota/Subaru","bZ4X/Solterra","Electric",347
2023,"Riverside","VinFast","VF8","Electric",9
2023,"Riverside","Volkswagen","ID.4","Electric",599
2023,"Riverside","Volvo","C40 Recharge","Electric",40
2023,"Riverside","Volvo","S60 Recharge","PHEV",6
2023,"Riverside","Volvo","V60 Recharge","PHEV",1
2023,"Riverside","Volvo","XC40 Recharge","Electric",38
2023,"Riverside","Volvo","XC60 Recharge","PHEV",37
2023,"Riverside","Volvo","XC90 Recharge","PHEV",56
2023,"Sacramento","Alfa Romeo","Tonale","PHEV",1
2023,"Sacramento","Audi","Q4 e-tron","Electric",67
2023,"Sacramento","Audi","Q4 e-tron Sportback","Electric",15
2023,"Sacramento","Audi","Q5","PHEV",20
2023,"Sacramento","Audi","Q8 e-tron","Electric",34
2023,"Sacramento","Audi","Q8 e-tron Sportback","Electric",13
2023,"Sacramento","Audi","RS e-tron GT","Electric",2
2023,"Sacramento","Audi","e-tron","Electric",13
2023,"Sacramento","Audi","e-tron GT","Electric",12
2023,"Sacramento","Audi","e-tron S","Electric",1
2023,"Sacramento","Audi","e-tron S Sportback","Electric",2
2023,"Sacramento","Audi","e-tron Sportback","Electric",2
2023,"Sacramento","BMW","3 Series","PHEV",24
2023,"Sacramento","BMW","5 Series","PHEV",17
2023,"Sacramento","BMW","7 Series","PHEV",3
2023,"Sacramento","BMW","X5","PHEV",79
2023,"Sacramento","BMW","XM","PHEV",4
2023,"Sacramento","BMW","i4","Electric",206
2023,"Sacramento","BMW","i5","Electric",6
2023,"Sacramento","BMW","i7","Electric",6
2023,"Sacramento","BMW","iX","Electric",73
2023,"Sacramento","Cadillac","LYRIQ","Electric",46
2023,"Sacramento","Chevrolet","Bolt EUV","Electric",331
2023,"Sacramento","Chevrolet","Bolt EV","Electric",202
2023,"Sacramento","Chevrolet","Silverado EV","Electric",1
2023,"Sacramento","Chrysler","Pacifica Hybrid","PHEV",14
2023,"Sacramento","Chrysler","Pacifica Plug-In Hybrid","PHEV",53
2023,"Sacramento","Dodge","Hornet","PHEV",3
2023,"Sacramento","Ferrari","SF90 Stradale","PHEV",1
2023,"Sacramento","Fisker","Ocean","Electric",30
2023,"Sacramento","Ford","E-Transit","Electric",13
2023,"Sacramento","Ford","Escape Plug-In Hybrid","PHEV",25
2023,"Sacramento","Ford","F-150 Lightning","Electric",125
2023,"Sacramento","Ford","Mustang Mach-E","Electric",265
2023,"Sacramento","GMC","HUMMER EV","Electric",2
2023,"Sacramento","Genesis","Electrified GV70","Electric",3
2023,"Sacramento","Genesis","GV60","Electric",7
2023,"Sacramento","Hyundai","IONIQ 5","Electric",212
2023,"Sacramento","Hyundai","IONIQ 6","Electric",75
2023,"Sacramento","Hyundai","KONA Electric","Electric",45
2023,"Sacramento","Hyundai","NEXO","Hydrogen",8
2023,"Sacramento","Hyundai","SANTA FE Plug-In Hybrid","PHEV",51
2023,"Sacramento","Hyundai","TUCSON Plug-in Hybrid","PHEV",45
2023,"Sacramento","Jaguar","I-PACE","Electric",1
2023,"Sacramento","Jeep","Grand Cherokee","PHEV",92
2023,"Sacramento","Jeep","Wrangler","PHEV",160
2023,"Sacramento","Jeep","Wrangler Unlimited","PHEV",8
2023,"Sacramento","Kia","EV6","Electric",93
2023,"Sacramento","Kia","EV9","Electric",6
2023,"Sacramento","Kia","Niro EV","Electric",51
2023,"Sacramento","Kia","Niro Plug-In Hybrid","PHEV",34
2023,"Sacramento","Kia","Sorento Plug-In Hybrid","PHEV",35
2023,"Sacramento","Kia","Sportage Plug-In Hybrid","PHEV",76
2023,"Sacramento","Land Rover","Range Rover","PHEV",1
2023,"Sacramento","Land Rover","Range Rover Sport","PHEV",2
2023,"Sacramento","Lexus","NX 450h+","PHEV",44
2023,"Sacramento","Lexus","RX 450h+","PHEV",8
2023,"Sacramento","Lexus","RZ 450e","Electric",38
2023,"Sacramento","Lincoln","Aviator","PHEV",7
2023,"Sacramento","Lincoln","Corsair","PHEV",4
2023,"Sacramento","Lucid","Air","Electric",20
2023,"Sacramento","MINI","Countryman Plug-in Hybrid","PHEV",4
2023,"Sacramento","MINI","Hardtop 2 Door","Electric",33
2023,"Sacramento","Mazda","CX-90 PHEV","PHEV",94
2023,"Sacramento","Mazda","MX-30 EV","Electric",5
2023,"Sacramento","McLaren","Artura","PHEV",1
2023,"Sacramento","Mercedes-Benz","EQB","Electric",82
2023,"Sacramento","Mercedes-Benz","EQE","Electric",83
2023,"Sacramento","Mercedes-Benz","EQS","Electric",85
2023,"Sacramento","Mercedes-Benz","GLE","PHEV",7
2023,"Sacramento","Mercedes-Benz","S-Class","PHEV",2
2023,"Sacramento","Mitsubishi","Outlander PHEV","PHEV",15
2023,"Sacramento","Nissan","Ariya","Electric",92
2023,"Sacramento","Nissan","LEAF","Electric",72
2023,"Sacramento","Polestar","2","Electric",12
2023,"Sacramento","Porsche","Cayenne","PHEV",5
2023,"Sacramento","Porsche","Panamera","PHEV",2
2023,"Sacramento","Porsche","Taycan","Electric",16
2023,"Sacramento","Rivian","R1S","Electric",161
2023,"Sacramento","Rivian","R1T","Electric",75
2023,"Sacramento","Subaru","Crosstrek","PHEV",16
2023,"Sacramento","Tesla","Model 3","Electric",2406
2023,"Sacramento","Tesla","Model S","Electric",98
2023,"Sacramento","Tesla","Model X","Electric",195
2023,"Sacramento","Tesla","Model Y","Electric",4516
2023,"Sacramento","Toyota","Mirai","Hydrogen",54
2023,"Sacramento","Toyota","Prius Prime","PHEV",158
2023,"Sacramento","Toyota","RAV4 Prime","PHEV",177
2023,"Sacramento","Toyota/Subaru","bZ4X/Solterra","Electric",215
2023,"Sacramento","VinFast","VF8","Electric",4
2023,"Sacramento","Volkswagen","ID.4","Electric",441
2023,"Sacramento","Volvo","C40 Recharge","Electric",19
2023,"Sacramento","Volvo","S60 Recharge","PHEV",2
2023,"Sacramento","Volvo","V60 Recharge","PHEV",3
2023,"Sacramento","Volvo","XC40 Recharge","Electric",12
2023,"Sacramento","Volvo","XC60 Recharge","PHEV",28
2023,"Sacramento","Volvo","XC90 Recharge","PHEV",48
2023,"San Benito","Audi","Q4 e-tron","Electric",2
2023,"San Benito","Audi","Q8 e-tron Sportback","Electric",2
2023,"San Benito","BMW","7 Series","PHEV",1
2023,"San Benito","BMW","X5","PHEV",3
2023,"San Benito","BMW","i4","Electric",6
2023,"San Benito","BMW","i5","Electric",2
2023,"San Benito","BMW","iX","Electric",2
2023,"San Benito","Cadillac","LYRIQ","Electric",2
2023,"San Benito","Chevrolet","Bolt EUV","Electric",21
2023,"San Benito","Chevrolet","Bolt EV","Electric",12
2023,"San Benito","Fisker","Ocean","Electric",2
2023,"San Benito","Ford","Escape Plug-In Hybrid","PHEV",3
2023,"San Benito","Ford","F-150 Lightning","Electric",12
2023,"San Benito","Ford","Mustang Mach-E","Electric",20
2023,"San Benito","Hyundai","IONIQ 5","Electric",9
2023,"San Benito","Hyundai","IONIQ 6","Electric",5
2023,"San Benito","Hyundai","KONA Electric","Electric",2
2023,"San Benito","Hyundai","SANTA FE Plug-In Hybrid","PHEV",2
2023,"San Benito","Hyundai","TUCSON Plug-in Hybrid","PHEV",2
2023,"San Benito","Jaguar","I-PACE","Electric",1
